"500002","INE117A01022"
"500003","INE208C01025"
"500008","INE885A01032"
"500009","INE432A01017"
"500010","INE001A01036"
"500012","INE714B01016"
"500013","INE436A01026"
"500014","INE096A01010"
"500020","INE032A01023"
"500023","INE363A01022"
"500024","INE442A01024"
"500027","INE100A01010"
"500028","INE447A01015"
"500029","INE448A01013"
"500031","INE193E01025"
"500032","INE306A01021"
"500033","INE451A01017"
"500034","INE296A01024"
"500038","INE119A01028"
"500039","INE213C01025"
"500040","INE055A01016"
"500041","INE459A01010"
"500042","INE373A01013"
"500043","INE176A01028"
"500048","INE258A01016"
"500049","INE263A01024"
"500052","INE922A01025"
"500055","INE824B01021"
"500058","INE819C01011"
"500059","INE071A01013"
"500060","INE800A01015"
"500067","INE472A01039"
"500068","INE131C01011"
"500069","INE418C01012"
"500074","INE110A01019"
"500078","INE959C01015"
"500083","INE281A01026"
"500084","INE486A01013"
"500085","INE085A01013"
"500086","INE302A01020"
"500087","INE059A01026"
"500089","INE303A01010"
"500092","INE007A01025"
"500093","INE067A01029"
"500096","INE016A01026"
"500097","INE495A01022"
"500101","INE034A01011"
"500102","INE294A01037"
"500103","INE257A01026"
"500104","INE094A01015"
"500106","INE039A01010"
"500108","INE153A01019"
"500109","INE103A01014"
"500110","INE178A01016"
"500111","INE013A01015"
"500112","INE062A01020"
"500113","INE114A01011"
"500114","INE280A01028"
"500116","INE008A01015"
"500117","INE500A01029"
"500119","INE041A01016"
"500120","INE591D01014"
"500123","INE280B01018"
"500124","INE089A01023"
"500125","INE126A01031"
"500126","INE199A01012"
"500128","INE086A01029"
"500132","INE928B01012"
"500133","INE284A01012"
"500135","INE255A01020"
"500136","INE778B01029"
"500139","INE249C01011"
"500141","INE912A01026"
"500142","INE512A01016"
"500144","INE235A01022"
"500147","INE515A01019"
"500148","INE516A01017"
"500150","INE519A01011"
"500153","INE388A01029"
"500155","INE526A01016"
"500159","INE085D01033"
"500160","INE043A01012"
"500163","INE260B01028"
"500164","INE233A01035"
"500165","INE531A01024"
"500166","INE300A01016"
"500168","INE533A01012"
"500170","INE537A01013"
"500171","INE539A01019"
"500173","INE538A01037"
"500179","INE236A01020"
"500180","INE040A01026"
"500182","INE158A01026"
"500183","INE548A01028"
"500184","INE019C01026"
"500185","INE549A01026"
"500186","INE345A01011"
"500187","INE415A01038"
"500188","INE267A01025"
"500189","INE353A01023"
"500191","INE262A01018"
"500193","INE102A01024"
"500199","INE204A01010"
"500201","INE560A01015"
"500207","INE156A01020"
"500209","INE009A01021"
"500210","INE177A01018"
"500211","INE901A01011"
"500212","INE898B01017"
"500213","INE262B01016"
"500214","INE570A01014"
"500215","INE209A01019"
"500219","INE175A01038"
"500220","INE711C01010"
"500223","INE945A01026"
"500227","INE197D01010"
"500228","INE019A01038"
"500231","INE864B01027"
"500233","INE217B01036"
"500234","INE437B01014"
"500235","INE907A01026"
"500238","INE716A01013"
"500239","INE104A01012"
"500240","INE266B01017"
"500241","INE732A01036"
"500243","INE250A01039"
"500245","INE884B01025"
"500246","INE601C01013"
"500247","INE237A01028"
"500249","INE999A01015"
